symbol,date,close,open,high,low,volume
AU.NH,20120514,1487.7559,1495.5888,1497.2015,1486.3275,54762
AU.NH,20120511,1493.6076,1502.0856,1502.4081,1492.4096,62790
AU.NH,20120510,1503.9286,1503.7904,1505.956,1501.2101,46852
AU.NH,20120509,1501.6709,1511.3008,1513.0517,1499.9661,77600
AU.NH,20120508,1537.0575,1543.2778,1544.8904,1536.6428,46008
AU.NH,20120507,1544.9365,1545.1208,1547.1942,1539.8681,50256
AU.NH,20120504,1541.5269,1541.2965,1543.7846,1539.776,36404
AU.NH,20120503,1547.8393,1556.9163,1557.7918,1547.2864,36170
AU.NH,20120502,1558.0682,1566.5923,1566.5923,1557.2389,43862
AU.NH,20120427,1558.3908,1563.5513,1564.0121,1558.1604,42436
AU.NH,20120426,1557.5153,1550.4196,1557.6996,1550.3735,45152
AU.NH,20120425,1549.0834,1550.3735,1550.7882,1548.0697,29274
AU.NH,20120424,1543.7846,1545.1669,1548.0697,1542.6788,44998
AU.NH,20120423,1547.7472,1546.5492,1550.3274,1546.5492,31248
AU.NH,20120420,1549.5441,1547.2403,1553.1381,1547.2403,39784
AU.NH,20120419,1548.1158,1547.8109,1548.6967,1543.9216,46286
AU.NH,20120418,1559.52,1555.7939,1560.0454,1554.1063,52804
AU.NH,20120417,1550.1682,1556.7088,1557.0963,1550.1221,43942
AU.NH,20120416,1548.4432,1558.9329,1561.7748,1547.4468,65880
AU.NH,20120413,1579.6822,1580.1436,1582.1735,1577.9291,44866
AU.NH,20120412,1565.0111,1567.1795,1567.1795,1563.3041,39876
AU.NH,20120411,1567.5947,1564.5497,1568.056,1562.3352,59432
AU.NH,20120410,1557.5833,1553.4772,1565.3802,1553.4772,82192
AU.NH,20120409,1552.0931,1548.4484,1553.8463,1544.6192,47708
AU.NH,20120406,1542.7737,1540.9283,1542.7737,1535.3921,29588
AU.NH,20120405,1537.1452,1531.7012,1538.5754,1530.7785,45694
AU.NH,20120330,1569.5324,1568.6558,1570.3628,1566.9949,34982
AU.NH,20120329,1568.4713,1569.5785,1569.5785,1562.2891,45208
AU.NH,20120328,1579.6361,1587.5714,1587.9866,1579.2209,36664
AU.NH,20120327,1595.5528,1595.276,1596.2449,1592.0465,45154
AU.NH,20120326,1572.2082,1572.5773,1582.4042,1569.0249,41698
AU.NH,20120323,1555.7378,1557.1219,1559.7516,1551.1243,54068
AU.NH,20120322,1559.3364,1561.228,1564.9188,1556.1069,47956
AU.NH,20120321,1562.1507,1562.9811,1565.8877,1557.3526,49148
AU.NH,20120320,1561.7816,1573.2232,1574.3305,1561.0434,56358
AU.NH,20120319,1572.8541,1569.9476,1574.6073,1568.8865,38410
AU.NH,20120316,1571.8392,1564.9188,1573.1771,1564.5036,50996
AU.NH,20120315,1556.4299,1546.2801,1559.8439,1545.5419,73172
AU.NH,20120314,1575.0225,1580.4665,1583.7883,1573.6846,71974
AU.NH,20120313,1603.442,1602.6116,1606.1179,1602.2886,36388
AU.NH,20120312,1605.3336,1610.9621,1613.0844,1602.1041,55532
AU.NH,20120309,1603.9957,1599.5205,1606.5331,1597.4444,47028
AU.NH,20120308,1589.8782,1585.2646,1590.2011,1583.7883,35396
AU.NH,20120307,1574.515,1577.4677,1580.5127,1574.1459,55324
AU.NH,20120306,1599.7973,1607.3636,1609.6242,1599.5205,50402
AU.NH,20120305,1609.3013,1612.6691,1616.5445,1608.2863,52382
AU.NH,20120302,1617.0059,1618.6206,1622.819,1616.5907,48372
AU.NH,20120301,1613.9609,1609.3474,1622.3576,1609.3474,105702
AU.NH,20120229,1682.7952,1679.981,1683.4873,1678.5508,38836
AU.NH,20120228,1669.4159,1662.7263,1669.9234,1661.9881,41960
AU.NH,20120227,1665.033,1667.8473,1673.7065,1664.6178,41420
AU.NH,20120224,1671.1691,1672.1379,1675.1829,1669.6466,46226
AU.NH,20120223,1672.3686,1668.9546,1672.507,1667.063,50492
AU.NH,20120222,1652.6687,1653.0839,1653.9144,1650.731,35838
AU.NH,20120221,1640.535,1632.7843,1641.5039,1630.1545,52458
AU.NH,20120220,1631.9538,1633.707,1636.0599,1631.8615,41202
AU.NH,20120217,1630.1545,1628.5859,1633.2918,1628.5859,58742
AU.NH,20120216,1618.4822,1625.4948,1625.4948,1614.6991,71488
AU.NH,20120215,1624.8028,1620.2815,1627.2019,1620.1892,49594
AU.NH,20120214,1616.1293,1621.481,1623.2803,1614.2839,46104
AU.NH,20120213,1626.556,1623.0035,1629.4164,1620.9274,47878
AU.NH,20120210,1629.0473,1628.5859,1633.5686,1627.6171,50368
AU.NH,20120209,1638.2283,1630.4313,1638.4128,1625.5871,63002
AU.NH,20120208,1650.0851,1643.3032,1650.8233,1643.1648,62480
AU.NH,20120207,1626.8789,1620.2815,1626.8789,1619.7279,57290
AU.NH,20120206,1630.1084,1629.0473,1636.1522,1628.5859,59526
AU.NH,20120203,1654.3296,1653.9144,1655.7136,1652.0228,44624
AU.NH,20120202,1646.302,1647.317,1651.1001,1642.7957,61798
AU.NH,20120201,1633.5224,1637.2594,1641.5962,1633.0149,56388
AU.NH,20120131,1637.9053,1634.1222,1641.0425,1633.1995,56648
AU.NH,20120130,1629.5548,1633.1995,1636.7981,1626.6944,60676
AU.NH,20120120,1566.6258,1564.642,1566.9949,1558.7828,57360
AU.NH,20120119,1571.7469,1563.9961,1573.6846,1563.5348,48612
AU.NH,20120118,1562.3814,1560.905,1565.3802,1550.3861,72576
AU.NH,20120117,1567.5486,1552.0009,1569.3017,1551.6779,69020
AU.NH,20120116,1546.2339,1541.7588,1551.9086,1539.129,68232
AU.NH,20120113,1553.1543,1555.8301,1555.8301,1538.7138,113238
AU.NH,20120112,1554.6767,1550.8013,1557.5371,1548.8175,56064
AU.NH,20120111,1551.0782,1544.9883,1551.6318,1540.1902,61830
AU.NH,20120110,1532.6239,1523.3045,1534.9768,1522.1973,63852
AU.NH,20120109,1523.8582,1522.4741,1525.9804,1516.0612,69500
AU.NH,20120106,1538.2063,1527.6874,1539.3597,1525.9804,95552
AU.NH,20120105,1531.4705,1522.4741,1532.301,1516.3381,82368
AU.NH,20120104,1510.0175,1517.7683,1517.7683,1502.4974,84912
AU.NH,20111230,1473.8011,1466.1887,1477.2612,1465.266,100348
AU.NH,20111229,1457.8843,1467.1114,1469.372,1457.5613,76932
AU.NH,20111228,1495.6232,1497.5609,1502.4513,1494.0546,73796
AU.NH,20111227,1505.081,1510.4788,1514.7695,1503.8353,70788
AU.NH,20111226,1510.2482,1523.4891,1525.519,1506.0498,93126
AU.NH,20111223,1526.7186,1527.9642,1533.1314,1525.3806,72064
AU.NH,20111222,1529.4406,1533.1775,1533.9157,1518.9678,99712
AU.NH,20111221,1543.1428,1540.9283,1546.1416,1536.4532,67634
AU.NH,20111220,1521.09,1518.6448,1521.2284,1514.3542,81060
AU.NH,20111219,1515.0463,1520.1673,1520.4441,1505.6807,112714
AU.NH,20111216,1516.4765,1499.4524,1517.353,1498.2529,104906
AU.NH,20111215,1487.0881,1503.051,1503.9737,1487.0881,117182
AU.NH,20111214,1557.2142,1551.9547,1559.8439,1550.2016,74850
AU.NH,20111213,1567.0411,1580.1436,1581.5276,1566.1645,93690
AU.NH,20111212,1600.72,1626.8789,1627.2019,1596.291,81548
AU.NH,20111209,1620.9736,1625.541,1628.5398,1620.4661,46630
AU.NH,20111208,1651.1001,1650.9617,1651.3308,1647.0402,32466
AU.NH,20111207,1643.4877,1643.2109,1643.4877,1640.166,36858
AU.NH,20111206,1627.4325,1635.6908,1637.2594,1619.9124,56510
AU.NH,20111205,1656.0827,1661.5267,1661.5267,1654.6987,39172
AU.NH,20111202,1656.5441,1656.2673,1658.897,1650.2696,46840
AU.NH,20111201,1656.2673,1663.649,1670.0157,1655.1139,66662
AU.NH,20111130,1629.5086,1634.0299,1640.1198,1629.5086,70832
AU.NH,20111129,1626.8789,1623.9724,1629.0473,1620.789,45080
AU.NH,20111128,1620.5583,1611.1928,1623.9262,1611.1928,61224
AU.NH,20111125,1598.5978,1605.5181,1609.4397,1597.9058,50278
AU.NH,20111124,1609.209,1608.2401,1611.8848,1605.2875,55080
AU.NH,20111123,1619.3588,1612.4846,1622.1731,1611.5619,59568
AU.NH,20111122,1599.013,1596.291,1604.5954,1591.862,64212
AU.NH,20111121,1631.8615,1626.8789,1635.414,1623.511,60900
AU.NH,20111118,1631.1695,1627.0634,1637.6285,1621.5733,74632
AU.NH,20111117,1674.1679,1671.5381,1676.0594,1664.8485,56502
AU.NH,20111116,1673.8911,1688.6544,1691.561,1670.3848,69132
AU.NH,20111115,1677.1667,1688.1008,1692.2992,1673.5681,61466
AU.NH,20111114,1694.8366,1695.5286,1703.6946,1694.8366,60784
AU.NH,20111111,1674.2601,1657.1438,1677.4896,1656.7748,67794
AU.NH,20111110,1661.5729,1675.6903,1678.5969,1657.19,109596
AU.NH,20111109,1693.268,1698.6197,1702.8642,1690.9612,60698
AU.NH,20111108,1698.6197,1700.419,1703.141,1696.8204,64098
AU.NH,20111107,1682.1032,1670.5232,1683.5795,1670.5232,73748
AU.NH,20111104,1670.2464,1668.3087,1674.6754,1665.4944,59428
AU.NH,20111103,1642.3343,1646.9479,1647.7783,1631.5847,74012
AU.NH,20111102,1641.5039,1631.3098,1646.7988,1630.7564,81850
AU.NH,20111101,1626.3656,1631.6252,1637.3079,1626.2826,53128
AU.NH,20111031,1626.1073,1657.2873,1658.6902,1602.1173,117428
AU.NH,20111028,1651.797,1669.919,1671.7085,1648.8253,84434
AU.NH,20111027,1637.4295,1643.0139,1651.6905,1636.8295,72166
AU.NH,20111026,1635.6296,1622.2455,1639.1833,1622.2455,114980
AU.NH,20111025,1574.2473,1577.9395,1586.4314,1571.432,87300
AU.NH,20111024,1577.0164,1566.4014,1581.0778,1556.248,125214
AU.NH,20111021,1547.2483,1536.7718,1555.3249,1536.4026,102880
AU.NH,20111020,1538.1564,1550.7097,1553.0635,1518.8186,194658
AU.NH,20111019,1571.5705,1583.3854,1594.5081,1570.6936,112212
AU.NH,20111018,1583.0623,1600.3232,1601.0155,1583.0162,78592
AU.NH,20111017,1603.0923,1601.5232,1607.0153,1599.8617,60400
AU.NH,20111014,1597.2772,1588.416,1597.4156,1585.5084,68256
AU.NH,20111013,1598.8002,1606.0922,1609.3229,1593.7235,85432
AU.NH,20111012,1600.6924,1589.9851,1600.877,1585.7392,91702
AU.NH,20111011,1596.5387,1595.9388,1607.7075,1593.3081,107236
AU.NH,20111010,1576.6934,1573.7858,1581.1701,1573.5089,58276
AU.NH,20110930,1561.7401,1545.0792,1567.3245,1544.2484,119904
AU.NH,20110929,1546.5099,1509.3113,1552.8789,1509.2652,166216
AU.NH,20110928,1574.9396,1569.1244,1578.3548,1555.5557,171398
AU.NH,20110927,1575.8165,1561.5093,1585.6007,1551.6789,250428
AU.NH,20110926,1578.1241,1578.1241,1588.9698,1578.1241,46252
AU.NH,20110923,1667.1976,1668.3052,1678.4587,1642.3678,237848
AU.NH,20110922,1693.8273,1699.7348,1705.0423,1690.1352,211342
AU.NH,20110921,1731.6259,1723.2723,1733.195,1715.6111,170744
AU.NH,20110920,1702.0885,1699.504,1705.3192,1689.9044,171248
AU.NH,20110919,1744.3177,1736.2411,1744.6869,1732.5489,179756
AU.NH,20110916,1688.7506,1703.0116,1705.3192,1683.72,233826
AU.NH,20110915,1733.195,1744.5946,1747.2253,1721.9339,269892
AU.NH,20110914,1746.0715,1762.8708,1767.8091,1739.1948,226614
AU.NH,20110913,1747.2714,1745.4715,1753.7789,1738.4102,216054
AU.NH,20110909,1792.1312,1774.0858,1796.608,1768.1322,299242
AU.NH,20110908,1763.0093,1747.7791,1763.4708,1744.0869,305772
AU.NH,20110907,1747.7791,1795.1773,1799.3771,1739.1025,331528
AU.NH,20110906,1824.1608,1809.4383,1837.2218,1806.8538,267770
AU.NH,20110905,1802.7001,1796.1003,1802.977,1790.0082,164948
AU.NH,20110902,1759.5017,1743.6254,1760.7017,1742.7485,125394
AU.NH,20110901,1736.9334,1748.656,1748.7944,1736.3334,164764
AU.NH,20110831,1754.6558,1744.6869,1754.9788,1744.1331,141598
AU.NH,20110830,1718.2418,1721.2417,1725.3953,1713.165,176038
AU.NH,20110829,1738.964,1728.3952,1741.7332,1723.78,246856
AU.NH,20110826,1697.4733,1689.166,1709.4729,1682.0124,295486
AU.NH,20110825,1677.6741,1677.6741,1692.0274,1677.6741,166218
AU.NH,20110824,1757.9326,1763.0093,1774.5011,1756.0865,226170
AU.NH,20110823,1807.7306,1819.3148,1821.1609,1804.0846,228622
AU.NH,20110822,1810.9151,1789.3621,1812.2535,1775.3319,220558
AU.NH,20110819,1771.3167,1749.1637,1771.732,1745.01,147610
AU.NH,20110818,1709.3806,1698.3964,1710.4421,1698.0733,74808
AU.NH,20110817,1704.4423,1702.6424,1706.5191,1694.7042,84814
AU.NH,20110816,1691.289,1684.9661,1691.9351,1680.1202,89192
AU.NH,20110815,1662.7208,1659.6286,1673.7512,1659.1671,97866
AU.NH,20110812,1675.2742,1678.3664,1688.0122,1668.3975,140880
AU.NH,20110811,1695.7657,1717.6879,1729.549,1692.212,160026
AU.NH,20110810,1669.6898,1670.8436,1681.4586,1661.7516,141794
AU.NH,20110809,1672.8281,1652.2443,1684.6431,1652.2443,169180
AU.NH,20110808,1635.9526,1613.4766,1643.9369,1613.4766,101126
AU.NH,20110805,1588.0006,1573.8781,1594.4157,1573.8781,66084
AU.NH,20110804,1595.108,1592.2466,1601.4309,1589.0621,64920
AU.NH,20110803,1593.6312,1573.7858,1596.0311,1571.9397,61272
AU.NH,20110802,1548.7713,1546.0945,1550.9866,1544.5715,21618
AU.NH,20110801,1539.2179,1541.2024,1544.71,1537.1872,19760
AU.NH,20110729,1543.7869,1547.9406,1550.3405,1543.3254,18824
AU.NH,20110728,1547.0176,1544.71,1549.5559,1544.4792,15312
AU.NH,20110727,1553.5712,1554.1711,1557.3095,1551.6328,19012
AU.NH,20110726,1547.9868,1545.7253,1549.6021,1544.71,12606
AU.NH,20110725,1551.1713,1550.0175,1552.0481,1542.8639,19470
AU.NH,20110722,1523.9415,1528.0952,1529.4798,1522.2339,22420
AU.NH,20110721,1538.941,1535.8488,1540.0025,1533.7719,19496
AU.NH,20110720,1525.7415,1524.08,1530.5874,1524.08,20398
AU.NH,20110719,1541.987,1537.3256,1542.6331,1535.0642,19400
AU.NH,20110718,1534.4642,1527.5875,1534.5565,1526.7107,26230
AU.NH,20110715,1514.2957,1520.8493,1522.557,1513.7881,24562
AU.NH,20110714,1521.4955,1523.0185,1524.4031,1516.1418,21090
AU.NH,20110713,1507.6037,1502.6193,1508.9421,1502.6193,22878
AU.NH,20110712,1486.4199,1491.1274,1492.9273,1485.6353,16312
AU.NH,20110711,1485.4507,1483.3739,1486.8814,1482.0816,16192
AU.NH,20110708,1473.1281,1472.2974,1476.8664,1472.2974,8816
AU.NH,20110707,1474.7896,1467.7283,1477.3741,1465.5592,16378
AU.NH,20110706,1460.9901,1453.7904,1461.3132,1453.2366,19090
AU.NH,20110705,1436.4372,1441.4678,1443.96,1436.068,13652
AU.NH,20110704,1439.714,1437.0833,1440.314,1435.0065,22850
AU.NH,20110701,1439.0217,1439.9909,1441.9754,1438.4217,14446
AU.NH,20110630,1450.0059,1451.0213,1453.6981,1448.7136,13190
AU.NH,20110629,1447.1906,1445.9445,1447.9291,1444.7907,10550
AU.NH,20110628,1440.6832,1444.9292,1446.1753,1437.7295,13266
AU.NH,20110627,1437.7295,1445.9445,1446.8676,1437.7295,21216
AU.NH,20110624,1462.1901,1465.3284,1556.571,1461.2209,23284
AU.NH,20110623,1481.8047,1483.3277,1483.7892,1480.697,10270
AU.NH,20110622,1482.4047,1485.7276,1486.9276,1482.4047,8304
AU.NH,20110621,1482.9123,1481.3432,1485.5892,1479.7278,13374
AU.NH,20110620,1478.1125,1476.1741,1480.9278,1476.1741,12556
AU.NH,20110617,1466.0668,1469.0206,1469.8051,1465.8361,9050
AU.NH,20110616,1468.3283,1467.636,1469.4821,1466.7591,9976
AU.NH,20110615,1463.8977,1467.036,1467.9129,1463.5746,9294
AU.NH,20110614,1463.5285,1460.7132,1463.8977,1459.7901,11774
AU.NH,20110613,1469.9436,1472.2051,1473.4512,1467.636,12724
AU.NH,20110610,1479.4509,1480.5586,1481.5739,1478.851,9976
AU.NH,20110609,1472.2512,1476.8203,1476.8664,1471.6512,12092
AU.NH,20110608,1477.0972,1479.6355,1480.5586,1476.8664,14098
AU.NH,20110607,1482.8662,1481.9431,1483.3277,1479.4048,16822
AU.NH,20110603,1473.8665,1474.0973,1475.0203,1472.2512,12172
AU.NH,20110602,1478.0202,1473.1281,1478.251,1472.482,19528
AU.NH,20110601,1465.4669,1475.4819,1475.4819,1464.1746,18850
AU.NH,20110531,1476.9126,1480.5586,1481.4816,1475.528,12224
AU.NH,20110530,1474.5127,1472.8512,1476.4972,1472.8512,13784
AU.NH,20110527,1465.513,1466.6207,1466.9437,1463.1131,11282
AU.NH,20110526,1467.1745,1468.0975,1469.9436,1466.713,12298
AU.NH,20110525,1464.0823,1465.3284,1467.1283,1461.1747,14066
AU.NH,20110524,1463.4362,1458.4056,1464.4515,1458.4056,16070
AU.NH,20110523,1449.8213,1455.1749,1455.1749,1449.4521,13456
AU.NH,20110520,1445.6676,1441.7908,1445.7138,1441.6985,13956
AU.NH,20110519,1441.6524,1442.1139,1444.0984,1439.9448,20278
AU.NH,20110518,1434.6834,1435.3295,1438.2371,1433.0219,21820
AU.NH,20110517,1438.0525,1434.4065,1439.114,1433.7604,20426
AU.NH,20110516,1434.868,1437.7756,1438.0525,1433.9911,24140
AU.NH,20110513,1450.2828,1439.9448,1450.4674,1439.8524,28266
AU.NH,20110512,1431.1759,1440.7755,1444.0523,1428.9144,36706
AU.NH,20110511,1452.1289,1446.8676,1452.1751,1446.406,21074
AU.NH,20110510,1440.3601,1435.3295,1442.8985,1434.868,24116
AU.NH,20110509,1434.868,1430.7143,1435.2834,1428.4529,22588
AU.NH,20110506,1427.8529,1425.6376,1430.8528,1421.9454,33222
AU.NH,20110505,1445.0676,1446.3599,1446.3599,1439.9448,33206
AU.NH,20110504,1450.1444,1458.3133,1459.2825,1449.8674,31792
AU.NH,20110503,1463.7131,1467.636,1469.0206,1460.0209,24546
AU.NH,20110429,1464.8669,1471.3743,1471.882,1464.1746,21566
AU.NH,20110428,1468.0975,1463.8515,1470.2205,1463.5746,31020
AU.NH,20110427,1446.2214,1450.0982,1452.8673,1446.1753,18814
AU.NH,20110426,1443.6369,1446.8214,1446.9137,1441.0986,33222
AU.NH,20110425,1461.5901,1462.149,1463.7062,1456.0744,20102
AU.NH,20110422,1456.1647,1452.6986,1456.7481,1452.3272,11534
AU.NH,20110421,1453.4811,1452.3334,1457.8583,1449.6986,24634
AU.NH,20110420,1448.8626,1439.6244,1449.5492,1439.5318,26836
AU.NH,20110419,1437.2794,1443.5951,1443.7344,1433.0071,26616
AU.NH,20110418,1439.0441,1435.4219,1440.8552,1433.5643,17162
AU.NH,20110415,1431.7996,1436.072,1439.5085,1430.3136,20280
AU.NH,20110414,1428.874,1423.3478,1430.6387,1421.0259,13874
AU.NH,20110413,1426.1806,1420.8865,1427.9452,1418.1466,11722
AU.NH,20110412,1420.515,1416.4284,1422.6976,1416.2427,15404
AU.NH,20110411,1427.8523,1437.2794,1437.2794,1425.6697,17558
AU.NH,20110408,1429.3848,1420.7472,1430.1278,1420.7008,16590
AU.NH,20110407,1417.9145,1420.4221,1422.0475,1417.8216,14948
AU.NH,20110406,1421.6296,1416.1498,1421.8153,1415.8712,23776
AU.NH,20110401,1401.9395,1402.5897,1403.7042,1399.2925,9192
AU.NH,20110331,1399.0139,1396.8777,1399.1996,1395.3452,7068
AU.NH,20110330,1394.788,1393.0233,1395.4845,1388.8902,8826
AU.NH,20110329,1392.3267,1390.8407,1395.2523,1390.2834,9308
AU.NH,20110328,1392.6982,1399.1068,1402.9147,1391.7694,12606
AU.NH,20110325,1408.3945,1404.215,1408.4874,1403.7042,8592
AU.NH,20110324,1408.4874,1411.7381,1412.1096,1408.3016,11192
AU.NH,20110323,1404.4008,1402.4504,1405.9333,1402.1717,10392
AU.NH,20110322,1403.7971,1406.6298,1407.4657,1402.4504,13224
AU.NH,20110321,1407.5586,1404.9116,1410.9951,1403.5184,18838
AU.NH,20110318,1388.7509,1383.8748,1389.8654,1383.782,12896
